epiweek,area,nhser_name,age_band,neg,pos,n,S_positive,S_negative,total,n501y
44,"Humber, Coast and Vale",North East and Yorkshire,50-59,3.37826086956522,773.621739130435,230,229,1,777,0.00434782608695652
47,"Humber, Coast and Vale",North East and Yorkshire,50-59,28.8085106382979,648.191489361702,94,90,4,677,0.0425531914893617
50,"Humber, Coast and Vale",North East and Yorkshire,50-59,0,265,41,41,0,265,0
46,"Humber, Coast and Vale",North East and Yorkshire,50-59,0,1028,33,33,0,1028,0
49,Surrey Heartlands,South East,50-59,63.1733333333333,39.8266666666667,75,29,46,103,0.613333333333333
45,Surrey Heartlands,South East,50-59,3.15151515151515,100.848484848485,33,32,1,104,0.0303030303030303
48,Surrey Heartlands,South East,50-59,42.0483870967742,36.9516129032258,62,29,33,79,0.532258064516129
43,Surrey Heartlands,South East,50-59,0,87,29,29,0,87,0
47,Surrey Heartlands,South East,50-59,25.8260869565217,73.1739130434783,46,34,12,99,0.260869565217391
44,Surrey Heartlands,South East,50-59,0,115,1,1,0,115,0
50,Surrey Heartlands,South East,50-59,101.282051282051,48.7179487179487,117,38,79,150,0.675213675213675
46,Surrey Heartlands,South East,50-59,27.75,120.25,16,13,3,148,0.1875
46,Hertfordshire and West Essex,East of England,50-59,18.5,314.5,18,17,1,333,0.0555555555555556
46,Nottingham and Nottinghamshire Health and Care,Midlands,50-59,0,416,9,9,0,416,0
49,Gloucestershire,South West,50-59,7.01923076923077,65.9807692307692,52,47,5,73,0.0961538461538462
47,Gloucestershire,South West,50-59,0,117,54,54,0,117,0
46,Gloucestershire,South West,50-59,3.3125,155.6875,48,47,1,159,0.0208333333333333
48,Gloucestershire,South West,50-59,4.98214285714286,88.0178571428571,56,53,3,93,0.0535714285714286
45,Gloucestershire,South West,50-59,0,118,11,11,0,118,0
44,Gloucestershire,South West,50-59,13.25,92.75,8,7,1,106,0.125
50,Gloucestershire,South West,50-59,6.22950819672131,88.7704918032787,61,57,4,95,0.0655737704918033
49,Birmingham and Solihull,Midlands,50-59,2.84615384615385,34.1538461538462,39,36,3,37,0.0769230769230769
45,Birmingham and Solihull,Midlands,50-59,0,84,38,38,0,84,0
47,Birmingham and Solihull,Midlands,50-59,0,91,20,20,0,91,0
43,Birmingham and Solihull,Midlands,50-59,3.38095238095238,67.6190476190476,21,20,1,71,0.0476190476190476
48,Birmingham and Solihull,Midlands,50-59,0,53,28,28,0,53,0
44,Birmingham and Solihull,Midlands,50-59,0,82,38,38,0,82,0
50,Birmingham and Solihull,Midlands,50-59,3.70588235294118,38.2941176470588,34,31,3,42,0.0882352941176471
46,Birmingham and Solihull,Midlands,50-59,0,117,2,2,0,117,0
47,Devon,South West,50-59,3.41509433962264,177.584905660377,53,52,1,181,0.0188679245283019
46,Devon,South West,50-59,24.0833333333333,264.916666666667,72,66,6,289,0.0833333333333333
43,Devon,South West,50-59,16.1,144.9,10,9,1,161,0.1
45,Devon,South West,50-59,0,228,9,9,0,228,0
44,Devon,South West,50-59,0,175,4,4,0,175,0
50,Devon,South West,50-59,6.3125,94.6875,16,15,1,101,0.0625
48,Devon,South West,50-59,12,78,15,13,2,90,0.133333333333333
49,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,6.3448275862069,85.6551724137931,29,27,2,92,0.0689655172413793
45,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,8.48,203.52,25,24,1,212,0.04
47,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,9.84905660377358,164.150943396226,53,50,3,174,0.0566037735849057
46,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,16.8493150684932,229.150684931507,73,68,5,246,0.0684931506849315
48,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,2.51162790697674,105.488372093023,43,42,1,108,0.0232558139534884
44,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,0,210,11,11,0,210,0
50,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,42.3846153846154,73.6153846153846,52,33,19,116,0.365384615384615
43,"Bath and North East Somerset, Swindon and Wiltshire",South West,50-59,0,148,12,12,0,148,0
49,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,16.3965517241379,300.603448275862,58,55,3,317,0.0517241379310345
43,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,14.3544303797468,1119.64556962025,237,234,3,1134,0.0126582278481013
44,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,5.54137115839243,1166.45862884161,423,421,2,1172,0.00472813238770686
47,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,7.72857142857143,533.271428571429,70,69,1,541,0.0142857142857143
50,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,7.0625,331.9375,48,47,1,339,0.0208333333333333
45,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,52.6153846153846,973.384615384615,39,37,2,1026,0.0512820512820513
48,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,0,329,56,56,0,329,0
46,South Yorkshire and Bassetlaw,North East and Yorkshire,50-59,0,810,12,12,0,810,0
44,South West London Health and Care Partnership,London,50-59,0,223,1,1,0,223,0
43,"Leicester, Leicestershire and Rutland",Midlands,50-59,9.31111111111111,409.688888888889,45,44,1,419,0.0222222222222222
49,Cumbria and North East,North East and Yorkshire,50-59,31.3529411764706,501.647058823529,34,32,2,533,0.0588235294117647
46,Cumbria and North East,North East and Yorkshire,50-59,0,1792,45,45,0,1792,0
43,Cumbria and North East,North East and Yorkshire,50-59,55.2727272727273,1160.72727272727,44,42,2,1216,0.0454545454545455
45,Cumbria and North East,North East and Yorkshire,50-59,0,1486,46,46,0,1486,0
48,Cumbria and North East,North East and Yorkshire,50-59,123.833333333333,619.166666666667,12,10,2,743,0.166666666666667
44,Cumbria and North East,North East and Yorkshire,50-59,10.1788617886179,1241.82113821138,123,122,1,1252,0.00813008130081301
50,Cumbria and North East,North East and Yorkshire,50-59,78.25,547.75,8,7,1,626,0.125
47,Cumbria and North East,North East and Yorkshire,50-59,0,1263,13,13,0,1263,0
43,Gloucestershire,South West,50-59,32,32,2,1,1,64,0.5
44,Our Healthier South East London,London,50-59,0,245,1,1,0,245,0
49,Hampshire and the Isle of Wight,South East,50-59,39.986301369863,99.013698630137,73,52,21,139,0.287671232876712
47,Hampshire and the Isle of Wight,South East,50-59,31.9030303030303,297.09696969697,165,149,16,329,0.096969696969697
46,Hampshire and the Isle of Wight,South East,50-59,31.8916256157635,466.108374384236,203,190,13,498,0.0640394088669951
48,Hampshire and the Isle of Wight,South East,50-59,19.5394736842105,145.460526315789,76,67,9,165,0.118421052631579
43,Hampshire and the Isle of Wight,South East,50-59,0,222,24,24,0,222,0
45,Hampshire and the Isle of Wight,South East,50-59,0,372,50,50,0,372,0
50,Hampshire and the Isle of Wight,South East,50-59,159.189873417722,102.810126582278,158,62,96,262,0.607594936708861
44,"Buckinghamshire, Oxfordshire and Berkshire West",South East,50-59,17.6923076923077,212.307692307692,13,12,1,230,0.0769230769230769
49,Lincolnshire,Midlands,50-59,13.4084507042254,224.591549295775,142,134,8,238,0.0563380281690141
48,Lincolnshire,Midlands,50-59,10.9090909090909,229.090909090909,110,105,5,240,0.0454545454545455
47,Lincolnshire,Midlands,50-59,3.35227272727273,291.647727272727,88,87,1,295,0.0113636363636364
50,Lincolnshire,Midlands,50-59,8.192,247.808,125,121,4,256,0.032
46,Lincolnshire,Midlands,50-59,0,414,15,15,0,414,0
44,North London Partners in Health and Care,London,50-59,0,202,1,1,0,202,0
44,North West London Health and Care Partnership,London,50-59,0,354,1,1,0,354,0
49,Devon,South West,50-59,0,94,14,14,0,94,0
47,Suffolk and North East Essex,East of England,50-59,22.5,67.5,4,3,1,90,0.25
50,Suffolk and North East Essex,East of England,50-59,98.25,32.75,8,2,6,131,0.75
48,Suffolk and North East Essex,East of England,50-59,22.3333333333333,44.6666666666667,3,2,1,67,0.333333333333333
43,Suffolk and North East Essex,East of England,50-59,14.4,105.6,25,22,3,120,0.12
49,Suffolk and North East Essex,East of England,50-59,40.5,40.5,10,5,5,81,0.5
44,Frimley Health,South East,50-59,0,190,3,3,0,190,0
43,Lincolnshire,Midlands,50-59,25.4285714285714,152.571428571429,21,18,3,178,0.142857142857143
44,Lincolnshire,Midlands,50-59,0,234,6,6,0,234,0
45,Lincolnshire,Midlands,50-59,9.21052631578947,340.789473684211,38,37,1,350,0.0263157894736842
46,Somerset,South West,50-59,29.7916666666667,113.208333333333,24,19,5,143,0.208333333333333
48,Somerset,South West,50-59,17.1428571428571,42.8571428571429,14,10,4,60,0.285714285714286
44,Somerset,South West,50-59,0,67,6,6,0,67,0
50,Somerset,South West,50-59,39.695652173913,43.304347826087,23,12,11,83,0.478260869565217
47,Somerset,South West,50-59,6.83870967741935,99.1612903225806,31,29,2,106,0.0645161290322581
49,Somerset,South West,50-59,7.71428571428571,46.2857142857143,21,18,3,54,0.142857142857143
47,Norfolk and Waveney Health and Care Partnership,East of England,50-59,52.3333333333333,104.666666666667,3,2,1,157,0.333333333333333
46,Norfolk and Waveney Health and Care Partnership,East of England,50-59,0,253,3,3,0,253,0
46,Suffolk and North East Essex,East of England,50-59,0,98,1,1,0,98,0
44,Dorset,South West,50-59,0,168,1,1,0,168,0
45,Somerset,South West,50-59,18.4,73.6,5,4,1,92,0.2
44,Hampshire and the Isle of Wight,South East,50-59,0,290,2,2,0,290,0
43,Norfolk and Waveney Health and Care Partnership,East of England,50-59,13.25,92.75,8,7,1,106,0.125
49,Norfolk and Waveney Health and Care Partnership,East of England,50-59,41.6666666666667,83.3333333333333,6,4,2,125,0.333333333333333
49,Cornwall and the Isles of Scilly,South West,50-59,0,14,2,2,0,14,0
46,Cornwall and the Isles of Scilly,South West,50-59,8.1,72.9,10,9,1,81,0.1
47,Cornwall and the Isles of Scilly,South West,50-59,0,44,4,4,0,44,0
45,Cornwall and the Isles of Scilly,South West,50-59,15.5,46.5,4,3,1,62,0.25
48,Cornwall and the Isles of Scilly,South West,50-59,14,7,3,1,2,21,0.666666666666667
50,Cornwall and the Isles of Scilly,South West,50-59,0,25,5,5,0,25,0
43,Cornwall and the Isles of Scilly,South West,50-59,0,40,1,1,0,40,0
49,Cambridgeshire and Peterborough,East of England,50-59,61.0909090909091,50.9090909090909,11,5,6,112,0.545454545454545
45,Cambridgeshire and Peterborough,East of England,50-59,13,130,22,20,2,143,0.0909090909090909
43,Cambridgeshire and Peterborough,East of England,50-59,0,105,26,26,0,105,0
47,Cambridgeshire and Peterborough,East of England,50-59,0,156,12,12,0,156,0
50,Cambridgeshire and Peterborough,East of England,50-59,100.421052631579,58.5789473684211,19,7,12,159,0.631578947368421
48,Cambridgeshire and Peterborough,East of England,50-59,22.2,88.8,10,8,2,111,0.2
46,Cambridgeshire and Peterborough,East of England,50-59,0,195,4,4,0,195,0
45,Suffolk and North East Essex,East of England,50-59,0,103,1,1,0,103,0
49,Shropshire and Telford and Wrekin,Midlands,60-69,1.21052631578947,21.7894736842105,19,18,1,23,0.0526315789473684
45,Shropshire and Telford and Wrekin,Midlands,60-69,19.3617021276596,110.63829787234,47,40,7,130,0.148936170212766
47,Shropshire and Telford and Wrekin,Midlands,60-69,0,59,26,26,0,59,0
46,Shropshire and Telford and Wrekin,Midlands,60-69,0,113,17,17,0,113,0
43,Shropshire and Telford and Wrekin,Midlands,60-69,0,47,19,19,0,47,0
48,Shropshire and Telford and Wrekin,Midlands,60-69,1.76,42.24,25,24,1,44,0.04
44,Shropshire and Telford and Wrekin,Midlands,60-69,0,85,33,33,0,85,0
50,Shropshire and Telford and Wrekin,Midlands,60-69,1.75,33.25,20,19,1,35,0.05
47,Sussex and East Surrey,South East,60-69,47.8723404255319,102.127659574468,47,32,15,150,0.319148936170213
45,Sussex and East Surrey,South East,60-69,8.65909090909091,118.340909090909,44,41,3,127,0.0681818181818182
48,Sussex and East Surrey,South East,60-69,39.15,47.85,40,22,18,87,0.45
50,Sussex and East Surrey,South East,60-69,165.378378378378,45.6216216216216,148,32,116,211,0.783783783783784
49,Sussex and East Surrey,South East,60-69,49.5,37.5,58,25,33,87,0.568965517241379
43,Sussex and East Surrey,South East,60-69,0,115,34,34,0,115,0
46,Sussex and East Surrey,South East,60-69,45.6129032258064,156.387096774194,31,24,7,202,0.225806451612903
47,Herefordshire and Worcestershire,Midlands,60-69,8,92,25,23,2,100,0.08
43,Herefordshire and Worcestershire,Midlands,60-69,3.63157894736842,65.3684210526316,19,18,1,69,0.0526315789473684
45,Herefordshire and Worcestershire,Midlands,60-69,0,131,53,53,0,131,0
48,Herefordshire and Worcestershire,Midlands,60-69,3.69230769230769,44.3076923076923,13,12,1,48,0.0769230769230769
50,Herefordshire and Worcestershire,Midlands,60-69,8,32,20,16,4,40,0.2
44,Herefordshire and Worcestershire,Midlands,60-69,0,102,37,37,0,102,0
46,Herefordshire and Worcestershire,Midlands,60-69,0,156,34,34,0,156,0
49,Herefordshire and Worcestershire,Midlands,60-69,4.08,29.92,25,22,3,34,0.12
49,Kent and Medway,South East,60-69,324.166666666667,64.8333333333333,138,23,115,389,0.833333333333333
45,Kent and Medway,South East,60-69,118.117647058824,132.882352941176,68,36,32,251,0.470588235294118
48,Kent and Medway,South East,60-69,309.894736842105,58.1052631578947,114,18,96,368,0.842105263157895
47,Kent and Medway,South East,60-69,233.072289156627,131.927710843373,83,30,53,365,0.63855421686747
50,Kent and Medway,South East,60-69,474.104895104895,83.8951048951049,286,43,243,558,0.84965034965035
43,Kent and Medway,South East,60-69,20,100,30,25,5,120,0.166666666666667
49,Greater Manchester Health and Social Care Partnership,North West,60-69,4.2279792746114,267.772020725389,193,190,3,272,0.0155440414507772
45,Greater Manchester Health and Social Care Partnership,North West,60-69,8.26857887874837,1048.73142112125,767,761,6,1057,0.00782268578878748
47,Greater Manchester Health and Social Care Partnership,North West,60-69,8.81578947368421,527.184210526316,304,299,5,536,0.0164473684210526
46,Greater Manchester Health and Social Care Partnership,North West,60-69,7.93321299638989,871.06678700361,554,549,5,879,0.00902527075812274
43,Greater Manchester Health and Social Care Partnership,North West,60-69,4.715953307393,1207.28404669261,257,256,1,1212,0.00389105058365759
44,Greater Manchester Health and Social Care Partnership,North West,60-69,8.1414364640884,1219.85856353591,905,899,6,1228,0.00662983425414365
50,Greater Manchester Health and Social Care Partnership,North West,60-69,10.9662921348315,233.033707865169,178,170,8,244,0.0449438202247191
48,Greater Manchester Health and Social Care Partnership,North West,60-69,7.12244897959184,341.877551020408,245,240,5,349,0.0204081632653061
49,Cheshire and Merseyside,North West,60-69,1.41071428571429,156.589285714286,112,111,1,158,0.00892857142857143
45,Cheshire and Merseyside,North West,60-69,6.95011337868481,606.049886621315,441,436,5,613,0.0113378684807256
47,Cheshire and Merseyside,North West,60-69,6.90697674418605,290.093023255814,172,168,4,297,0.0232558139534884
46,Cheshire and Merseyside,North West,60-69,5.55405405405405,542.445945945946,296,293,3,548,0.0101351351351351
43,Cheshire and Merseyside,North West,60-69,5.58778625954198,726.412213740458,131,130,1,732,0.00763358778625954
48,Cheshire and Merseyside,North West,60-69,1.44715447154472,176.552845528455,123,122,1,178,0.00813008130081301
44,Cheshire and Merseyside,North West,60-69,2.87980769230769,596.120192307692,416,414,2,599,0.00480769230769231
50,Cheshire and Merseyside,North West,60-69,7.69354838709677,151.306451612903,124,118,6,159,0.0483870967741935
49,South West London Health and Care Partnership,London,60-69,38.1857142857143,60.8142857142857,70,43,27,99,0.385714285714286
50,South West London Health and Care Partnership,London,60-69,113.722222222222,47.2777777777778,126,37,89,161,0.706349206349206
48,South West London Health and Care Partnership,London,60-69,28.3404255319149,45.6595744680851,47,29,18,74,0.382978723404255
47,South West London Health and Care Partnership,London,60-69,20.7391304347826,85.2608695652174,46,37,9,106,0.195652173913043
43,South West London Health and Care Partnership,London,60-69,0,106,37,37,0,106,0
45,South West London Health and Care Partnership,London,60-69,14.7878787878788,107.212121212121,33,29,4,122,0.121212121212121
46,South West London Health and Care Partnership,London,60-69,12.6086956521739,132.391304347826,23,21,2,145,0.0869565217391304
47,Frimley Health,South East,60-69,18.6363636363636,63.3636363636364,44,34,10,82,0.227272727272727
48,Frimley Health,South East,60-69,15.265306122449,52.734693877551,49,38,11,68,0.224489795918367
43,Frimley Health,South East,60-69,0,79,29,29,0,79,0
50,Frimley Health,South East,60-69,67.8172043010753,51.1827956989247,93,40,53,119,0.56989247311828
49,Frimley Health,South East,60-69,34.5,34.5,50,25,25,69,0.5
45,Frimley Health,South East,60-69,9.25714285714286,98.7428571428571,35,32,3,108,0.0857142857142857
46,Frimley Health,South East,60-69,7.6875,115.3125,16,15,1,123,0.0625
49,Healthier Lancashire and South Cumbria,North West,60-69,6.41584158415842,155.584158415842,101,97,4,162,0.0396039603960396
45,Healthier Lancashire and South Cumbria,North West,60-69,10.822695035461,425.177304964539,282,275,7,436,0.024822695035461
43,Healthier Lancashire and South Cumbria,North West,60-69,0,611,105,105,0,611,0
44,Healthier Lancashire and South Cumbria,North West,60-69,6.24844720496894,496.751552795031,322,318,4,503,0.0124223602484472
50,Healthier Lancashire and South Cumbria,North West,60-69,20.4927536231884,181.507246376812,138,124,14,202,0.101449275362319
48,Healthier Lancashire and South Cumbria,North West,60-69,2.86764705882353,192.132352941176,136,134,2,195,0.0147058823529412
47,Healthier Lancashire and South Cumbria,North West,60-69,3.53164556962025,275.46835443038,158,156,2,279,0.0126582278481013
46,Healthier Lancashire and South Cumbria,North West,60-69,8.64253393665158,373.357466063348,221,216,5,382,0.0226244343891403
49,Staffordshire and Stoke on Trent,Midlands,60-69,1.48148148148148,158.518518518519,108,107,1,160,0.00925925925925926
45,Staffordshire and Stoke on Trent,Midlands,60-69,2.93893129770992,382.06106870229,131,130,1,385,0.00763358778625954
47,Staffordshire and Stoke on Trent,Midlands,60-69,0,274,90,90,0,274,0
46,Staffordshire and Stoke on Trent,Midlands,60-69,0,444,73,73,0,444,0
43,Staffordshire and Stoke on Trent,Midlands,60-69,4.38,214.62,50,49,1,219,0.02
48,Staffordshire and Stoke on Trent,Midlands,60-69,1.98924731182796,183.010752688172,93,92,1,185,0.010752688172043
44,Staffordshire and Stoke on Trent,Midlands,60-69,3.33707865168539,293.662921348315,89,88,1,297,0.0112359550561798
50,Staffordshire and Stoke on Trent,Midlands,60-69,28,140,90,75,15,168,0.166666666666667
49,Coventry and Warwickshire,Midlands,60-69,1.34545454545455,72.6545454545455,55,54,1,74,0.0181818181818182
45,Coventry and Warwickshire,Midlands,60-69,0,159,69,69,0,159,0
46,Coventry and Warwickshire,Midlands,60-69,0,197,25,25,0,197,0
43,Coventry and Warwickshire,Midlands,60-69,0,112,32,32,0,112,0
48,Coventry and Warwickshire,Midlands,60-69,0,80,24,24,0,80,0
44,Coventry and Warwickshire,Midlands,60-69,0,132,38,38,0,132,0
50,Coventry and Warwickshire,Midlands,60-69,9.75,81.25,56,50,6,91,0.107142857142857
47,Coventry and Warwickshire,Midlands,60-69,6.24390243902439,121.756097560976,41,39,2,128,0.0487804878048781
49,Hertfordshire and West Essex,East of England,60-69,45.3793103448276,48.6206896551724,58,30,28,94,0.482758620689655
48,Hertfordshire and West Essex,East of England,60-69,39.2982456140351,72.7017543859649,57,37,20,112,0.350877192982456
50,Hertfordshire and West Essex,East of England,60-69,143.647058823529,78.3529411764706,136,48,88,222,0.647058823529412
47,Hertfordshire and West Essex,East of England,60-69,22.2222222222222,102.777777777778,45,37,8,125,0.177777777777778
45,Hertfordshire and West Essex,East of England,60-69,23.1162790697674,118.883720930233,43,36,7,142,0.162790697674419
45,North West London Health and Care Partnership,London,60-69,3.48333333333333,205.516666666667,60,59,1,209,0.0166666666666667
47,North West London Health and Care Partnership,London,60-69,22,198,90,81,9,220,0.1
48,North West London Health and Care Partnership,London,60-69,37.7049180327869,146.295081967213,122,97,25,184,0.204918032786885
50,North West London Health and Care Partnership,London,60-69,103.412790697674,127.587209302326,172,95,77,231,0.447674418604651
43,North West London Health and Care Partnership,London,60-69,12.7142857142857,165.285714285714,56,52,4,178,0.0714285714285714
49,North West London Health and Care Partnership,London,60-69,65.2295081967213,107.770491803279,122,76,46,173,0.377049180327869
46,North West London Health and Care Partnership,London,60-69,16.4,229.6,30,28,2,246,0.0666666666666667
45,Mid and South Essex,East of England,60-69,14,84,21,18,3,98,0.142857142857143
47,Mid and South Essex,East of England,60-69,30.9375,79.0625,32,23,9,110,0.28125
50,Mid and South Essex,East of England,60-69,226.912751677852,67.0872483221476,149,34,115,294,0.771812080536913
43,Mid and South Essex,East of England,60-69,2.25490196078431,112.745098039216,51,50,1,115,0.0196078431372549
48,Mid and South Essex,East of England,60-69,32.8571428571429,82.1428571428571,28,20,8,115,0.285714285714286
49,Mid and South Essex,East of England,60-69,63.5833333333333,45.4166666666667,48,20,28,109,0.583333333333333
46,Mid and South Essex,East of England,60-69,0,143,10,10,0,143,0
48,"Buckinghamshire, Oxfordshire and Berkshire West",South East,60-69,8.14814814814815,46.8518518518519,27,23,4,55,0.148148148148148
45,"Buckinghamshire, Oxfordshire and Berkshire West",South East,60-69,2.66666666666667,109.333333333333,42,41,1,112,0.0238095238095238
50,"Buckinghamshire, Oxfordshire and Berkshire West",South East,60-69,48.4375,75.5625,64,39,25,124,0.390625
47,"Buckinghamshire, Oxfordshire and Berkshire West",South East,60-69,12.7142857142857,76.2857142857143,56,48,8,89,0.142857142857143
43,"Buckinghamshire, Oxfordshire and Berkshire West",South East,60-69,7,84,13,12,1,91,0.0769230769230769
49,"Buckinghamshire, Oxfordshire and Berkshire West",South East,60-69,22.44,43.56,50,33,17,66,0.34
46,"Buckinghamshire, Oxfordshire and Berkshire West",South East,60-69,14.1290322580645,131.870967741935,31,28,3,146,0.0967741935483871
50,Norfolk and Waveney Health and Care Partnership,East of England,60-69,51.8,22.2,10,3,7,74,0.7
47,Norfolk and Waveney Health and Care Partnership,East of England,60-69,0,82,1,1,0,82,0
49,Nottingham and Nottinghamshire Health and Care,Midlands,60-69,5.96923076923077,91.0307692307692,65,61,4,97,0.0615384615384615
45,Nottingham and Nottinghamshire Health and Care,Midlands,60-69,0,248,37,37,0,248,0
48,Nottingham and Nottinghamshire Health and Care,Midlands,60-69,7,98,60,56,4,105,0.0666666666666667
43,Nottingham and Nottinghamshire Health and Care,Midlands,60-69,9.55172413793103,267.448275862069,29,28,1,277,0.0344827586206897
47,Nottingham and Nottinghamshire Health and Care,Midlands,60-69,8.88461538461539,145.115384615385,52,49,3,154,0.0576923076923077
44,Nottingham and Nottinghamshire Health and Care,Midlands,60-69,0,273,24,24,0,273,0
50,Nottingham and Nottinghamshire Health and Care,Midlands,60-69,9.04347826086956,94.9565217391304,69,63,6,104,0.0869565217391304
49,"Bristol, North Somerset and South Gloucestershire",South West,60-69,11.8095238095238,50.1904761904762,21,17,4,62,0.19047619047619
47,"Bristol, North Somerset and South Gloucestershire",South West,60-69,14.6363636363636,146.363636363636,22,20,2,161,0.0909090909090909
46,"Bristol, North Somerset and South Gloucestershire",South West,60-69,15.125,226.875,64,60,4,242,0.0625
45,"Bristol, North Somerset and South Gloucestershire",South West,60-69,18.75,206.25,12,11,1,225,0.0833333333333333
44,"Bristol, North Somerset and South Gloucestershire",South West,60-69,0,150,5,5,0,150,0
48,"Bristol, North Somerset and South Gloucestershire",South West,60-69,7.16666666666667,78.8333333333333,24,22,2,86,0.0833333333333333
50,"Bristol, North Somerset and South Gloucestershire",South West,60-69,11.3793103448276,54.6206896551724,29,24,5,66,0.172413793103448
43,"Bristol, North Somerset and South Gloucestershire",South West,60-69,0,121,6,6,0,121,0
49,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,10.0740740740741,261.925925925926,54,52,2,272,0.037037037037037
43,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,8.41884816753927,795.581151832461,191,189,2,804,0.0104712041884817
45,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,13.3150684931507,958.684931506849,73,72,1,972,0.0136986301369863
48,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,18.0625,270.9375,64,60,4,289,0.0625
44,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,25.1510574018127,899.848942598187,331,322,9,925,0.027190332326284
47,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,12.8333333333333,526.166666666667,84,82,2,539,0.0238095238095238
50,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,8.66666666666667,225.333333333333,54,52,2,234,0.037037037037037
46,West Yorkshire and Harrogate (Health and Care Partnership),North East and Yorkshire,60-69,32.2,933.8,30,29,1,966,0.0333333333333333
49,North London Partners in Health and Care,London,60-69,60.5263157894737,54.4736842105263,57,27,30,115,0.526315789473684
45,North London Partners in Health and Care,London,60-69,12.2903225806452,114.709677419355,31,28,3,127,0.0967741935483871
47,North London Partners in Health and Care,London,60-69,23.1724137931034,88.8275862068966,29,23,6,112,0.206896551724138
48,North London Partners in Health and Care,London,60-69,32,62,47,31,16,94,0.340425531914894
44,North London Partners in Health and Care,London,60-69,0,101,2,2,0,101,0
50,North London Partners in Health and Care,London,60-69,166.061224489796,70.9387755102041,147,44,103,237,0.700680272108844
43,North London Partners in Health and Care,London,60-69,10.4117647058824,107.588235294118,34,31,3,118,0.0882352941176471
46,North London Partners in Health and Care,London,60-69,14,126,10,9,1,140,0.1
49,The Black Country and West Birmingham,Midlands,60-69,24.2242990654206,263.775700934579,214,196,18,288,0.0841121495327103
45,The Black Country and West Birmingham,Midlands,60-69,12.1016949152542,582.898305084746,295,289,6,595,0.0203389830508475
47,The Black Country and West Birmingham,Midlands,60-69,10.2075471698113,530.792452830189,106,104,2,541,0.0188679245283019
46,The Black Country and West Birmingham,Midlands,60-69,12.031746031746,745.968253968254,126,124,2,758,0.0158730158730159
43,The Black Country and West Birmingham,Midlands,60-69,0,405,114,114,0,405,0
48,The Black Country and West Birmingham,Midlands,60-69,17.0769230769231,315.923076923077,117,111,6,333,0.0512820512820513
44,The Black Country and West Birmingham,Midlands,60-69,12.7358490566038,527.264150943396,212,207,5,540,0.0235849056603774
50,The Black Country and West Birmingham,Midlands,60-69,34.3820224719101,220.61797752809,178,154,24,255,0.134831460674157
46,Kent and Medway,South East,60-69,183.866666666667,210.133333333333,15,8,7,394,0.466666666666667
49,Our Healthier South East London,London,60-69,83.671875,69.328125,64,29,35,153,0.546875
45,Our Healthier South East London,London,60-69,18.780487804878,91.219512195122,41,34,7,110,0.170731707317073
50,Our Healthier South East London,London,60-69,175.144736842105,85.8552631578947,152,50,102,261,0.671052631578947
48,Our Healthier South East London,London,60-69,50.4390243902439,43.5609756097561,41,19,22,94,0.536585365853659
47,Our Healthier South East London,London,60-69,56.6666666666667,73.3333333333333,39,22,17,130,0.435897435897436
43,Our Healthier South East London,London,60-69,7.23076923076923,86.7692307692308,26,24,2,94,0.0769230769230769
46,Our Healthier South East London,London,60-69,0,159,14,14,0,159,0
45,"Leicester, Leicestershire and Rutland",Midlands,60-69,6.6875,314.3125,48,47,1,321,0.0208333333333333
48,"Leicester, Leicestershire and Rutland",Midlands,60-69,4.59,148.41,100,97,3,153,0.03
43,"Leicester, Leicestershire and Rutland",Midlands,60-69,0,194,21,21,0,194,0
44,"Leicester, Leicestershire and Rutland",Midlands,60-69,10.12,242.88,25,24,1,253,0.04
50,"Leicester, Leicestershire and Rutland",Midlands,60-69,3.86170212765957,117.13829787234,94,91,3,121,0.0319148936170213
47,"Leicester, Leicestershire and Rutland",Midlands,60-69,3.38666666666667,250.613333333333,75,74,1,254,0.0133333333333333
49,"Leicester, Leicestershire and Rutland",Midlands,60-69,10.348623853211,130.651376146789,109,101,8,141,0.073394495412844
